employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type
EMP00757,Finance,17,54.3,41334.38,18169.21,9220.71,6.1,0.0,4672.38,991.4,65424.33,0,Normal
EMP00245,Engineering,18,85.6,66952.57,27735.24,16437.6,16.3,0.0,15286.88,2423.7,103646.02,0,Normal
EMP00778,Operations,22,76.8,38741.55,18065.32,5905.84,2.5,4247.58,9509.44,987.84,57371.01,0,Normal
EMP01441,Management,23,68.6,46222.05,14586.35,7230.45,10.2,4330.58,9291.71,2022.51,65475.19,0,Normal
EMP00299,Finance,10,63.9,64187.28,26331.68,7843.28,17.9,0.0,10643.48,3000.82,95489.37,0,Normal
EMP01570,Management,11,62.4,690836.24,276334.5,103625.44,14.7,103625.44,138167.25,34541.81,1096918.43,1,salary_spike
EMP01103,Operations,24,92.8,44886.26,21987.74,10793.98,7.6,0.0,6802.42,1530.48,72533.23,0,Normal
EMP01518,Management,18,62.7,78709.29,31483.72,11806.39,363.1,7870.93,15741.86,3935.46,378124.35,1,impossible_overtime
EMP00240,Engineering,22,44.3,47117.27,15858.14,5465.3,1.0,0.0,5692.48,2217.8,60972.15,0,Normal
EMP01210,Management,20,51.7,102244.61,37065.68,10763.69,1.5,0.0,28124.0,6834.34,116553.45,0,Normal
EMP01421,Sales,23,93.0,45348.95,21548.96,10437.44,3.3,0.0,11464.33,2836.46,64437.54,0,Normal
EMP00024,Sales,22,51.4,27865.49,12076.05,5670.82,6.7,0.0,3231.8,993.36,43137.5,0,Normal
EMP00301,Engineering,25,79.1,53338.53,24953.69,7006.79,3.2,3047.11,5991.84,3741.99,80212.45,0,Normal
EMP00340,Engineering,22,76.5,62110.32,29624.82,9725.25,13.6,4713.64,17583.1,4510.55,91999.45,0,Normal
EMP00368,Management,8,45.5,107778.38,43144.07,17418.04,3.4,0.0,24309.04,3272.09,144194.8,0,Normal
EMP00382,Finance,20,42.6,69494.77,26563.65,15959.82,0.6,0.0,11830.01,4517.22,96061.92,0,Normal
EMP01273,Operations,8,69.3,34811.58,15677.92,6809.51,0.5,0.0,4195.38,1976.3,51290.51,0,Normal
EMP00100,Engineering,11,52.6,54330.77,23961.38,7193.65,0.5,10496.47,7235.53,1884.65,87116.77,0,Normal
EMP01517,Finance,19,89.0,305044.48,122017.79,45756.67,12.0,45756.67,61008.9,15252.22,476631.99,1,salary_spike
EMP00463,Operations,16,76.0,42353.83,19829.29,7027.96,9.0,0.0,11324.77,1801.3,59658.61,0,Normal
EMP00066,HR,18,74.2,37091.26,18476.48,5612.64,22.7,0.0,6465.15,850.99,61757.72,0,Normal
EMP01194,Finance,11,70.7,34974.49,17465.91,7861.96,13.3,6844.32,7445.66,1779.71,62282.19,0,Normal
EMP00675,Sales,4,64.1,36488.06,17266.89,4232.86,12.3,0.0,9725.96,1666.1,50803.28,0,Normal
EMP01437,Sales,3,95.8,36539.7,17607.96,6313.69,34.4,0.0,6171.57,2848.42,63225.41,0,Normal
EMP01002,HR,9,91.1,39725.53,15428.08,5361.07,6.9,0.0,4138.17,2810.93,56135.33,0,Normal
EMP01162,Engineering,21,91.1,64347.24,31054.51,7678.9,6.3,3902.73,13708.19,2375.86,94699.84,0,Normal
EMP00421,Operations,2,89.6,36604.55,15204.49,9061.7,22.3,0.0,10595.44,811.72,57116.22,0,Normal
EMP00433,Finance,23,68.1,54802.16,18331.58,9001.41,0.8,6149.37,12761.72,3312.33,72621.49,0,Normal
EMP01303,Engineering,19,83.0,60786.99,26393.87,6588.64,16.4,9463.8,12806.6,4483.7,95289.0,0,Normal
EMP01607,Sales,8,71.5,44080.02,17632.01,6612.0,5.5,282904.27,8816.0,2204.0,342481.18,1,bonus_abuse
EMP01188,Engineering,20,58.8,44646.69,21306.93,7104.56,5.0,6139.27,11224.13,1472.74,68593.39,0,Normal
EMP01170,Sales,11,73.8,49641.92,20730.38,6719.15,9.7,0.0,10360.7,1742.71,69502.35,0,Normal
EMP00030,Engineering,28,94.9,43379.87,21656.6,4862.32,2.6,0.0,5664.43,1804.91,63486.83,0,Normal
EMP01129,Sales,5,74.5,36622.41,16370.4,4058.93,15.8,5193.97,10822.89,2297.5,54550.01,0,Normal
EMP01054,Operations,22,45.7,31383.28,10526.47,5896.02,10.0,0.0,8424.84,2048.73,40274.38,0,Normal
EMP00375,Engineering,18,96.7,49407.56,23758.71,12196.49,1.5,0.0,7223.05,2963.74,75870.76,0,Normal
EMP00599,Engineering,12,81.5,74347.34,22472.26,10410.05,2.8,0.0,17428.27,1758.03,89994.97,0,Normal
EMP01557,HR,29,57.8,36654.22,14661.69,5498.13,315.4,3665.42,7330.84,1832.71,159697.86,1,impossible_overtime
EMP00031,Finance,23,91.2,51159.13,23793.25,6245.22,5.5,0.0,5792.94,2865.29,75177.26,0,Normal
EMP00553,Finance,24,55.6,26100.63,11333.38,4532.45,7.6,0.0,6566.18,609.66,36650.29,0,Normal
EMP00536,Management,24,51.2,114900.72,43180.62,28151.84,1.8,0.0,21890.07,4169.64,162112.42,0,Normal
EMP01631,Sales,29,80.1,177844.28,71137.71,26676.64,15.8,26676.64,35568.86,8892.21,284217.38,1,salary_spike
EMP00602,Sales,14,94.0,48679.15,14995.69,11135.28,3.6,0.0,11550.32,3107.38,61795.34,0,Normal
EMP01413,Sales,26,87.9,39302.91,13686.57,8904.16,18.2,6647.08,9209.8,2650.57,63386.41,0,Normal
EMP00944,Operations,24,90.1,44003.48,20096.12,7147.23,0.3,4242.91,5327.36,2233.77,68052.37,0,Normal
EMP00412,Management,14,44.2,57422.79,23734.05,8608.22,4.8,0.0,12681.7,4333.46,75333.93,0,Normal
EMP00507,Management,11,71.3,62012.56,20548.64,10217.88,7.7,0.0,16101.2,2621.3,78533.11,0,Normal
EMP00924,Operations,7,100.0,20000.0,9212.05,2634.29,14.8,0.0,4566.28,681.29,29373.77,0,Normal
EMP00415,Finance,12,48.8,55130.73,20944.37,13684.47,3.5,5776.96,8407.26,3352.15,85586.1,0,Normal
EMP00937,Engineering,19,67.9,63045.77,28435.33,8874.17,2.6,0.0,11013.64,3290.09,87588.28,0,Normal
EMP00189,HR,3,68.0,28431.85,9348.84,4703.68,11.5,0.0,8462.48,1614.57,35472.63,0,Normal
EMP01345,Operations,8,63.4,26318.8,10100.99,4592.03,0.3,0.0,5879.02,1178.54,34028.28,0,Normal
EMP00163,Finance,21,81.0,49224.51,24294.87,10283.63,3.6,0.0,13104.82,2804.12,69555.4,0,Normal
EMP00272,Operations,7,65.9,41525.9,12790.47,4649.13,7.1,0.0,11627.11,2850.34,47252.12,0,Normal
EMP00725,Finance,26,61.3,49709.54,22211.72,7294.77,0.8,0.0,9671.53,1568.56,68348.76,0,Normal
EMP01059,HR,8,63.0,52698.05,19133.23,7210.05,5.1,8808.04,8389.79,3804.04,78175.17,0,Normal
EMP00290,Finance,17,85.6,50233.99,17124.25,,4.3,6751.61,8136.3,1708.7,73581.12,0,Normal
EMP00614,Engineering,14,91.0,57335.29,22086.94,8348.83,0.3,0.0,15238.54,3650.62,69043.16,0,Normal
EMP01206,Operations,22,59.5,47269.82,20561.36,6890.28,6.3,0.0,8651.12,1029.86,67832.35,0,Normal
EMP00860,Engineering,6,60.9,40128.9,17899.27,7885.9,28.6,0.0,7307.42,1366.17,68000.04,0,Normal
EMP00033,Engineering,5,71.2,47783.59,16714.78,5421.71,4.6,5889.34,6000.22,2491.03,69378.84,0,Normal
EMP00781,Finance,23,44.9,53388.56,17121.01,5551.94,11.2,0.0,9102.01,4092.76,68472.54,0,Normal
EMP01089,Management,27,63.5,76595.83,36251.63,8175.0,16.4,13186.96,20408.59,3465.27,122112.17,0,Normal
EMP00298,Engineering,19,54.2,59573.9,18288.13,10144.46,11.0,0.0,15034.13,3532.82,75583.1,0,Normal
EMP00571,HR,23,57.9,36435.74,13970.87,4796.6,3.1,0.0,7256.83,1948.69,47056.6,0,Normal
EMP00821,Operations,23,45.2,27226.75,8866.8,4767.21,7.2,4829.2,3042.84,929.48,43555.45,0,Normal
EMP00951,Finance,9,96.4,44014.75,19560.73,,0.3,0.0,9416.56,1402.26,58076.69,0,Normal
EMP01069,Sales,27,43.8,25201.14,7926.94,3992.07,0.2,0.0,4475.97,1095.74,31595.69,0,Normal
EMP01090,Engineering,16,78.8,66059.8,20605.6,12774.78,54.5,7852.78,17787.91,4622.24,118635.24,0,Normal
EMP01532,Engineering,23,69.5,225891.23,90356.49,33883.68,4.8,33883.68,45178.25,11294.56,337707.38,1,salary_spike
EMP00221,Finance,29,47.1,57457.18,22454.15,12371.23,5.1,0.0,16144.66,1868.03,77017.04,0,Normal
EMP00683,Engineering,4,83.2,48415.3,22760.75,6711.42,1.8,0.0,10149.82,3818.98,64735.68,0,Normal
EMP00680,Operations,13,42.4,33335.07,12850.58,3709.92,3.9,0.0,6159.65,1956.2,42998.53,0,Normal
EMP01484,Engineering,23,73.8,47174.93,15177.9,9739.76,0.1,0.0,6548.39,1357.82,64230.61,0,Normal
EMP00632,Operations,14,78.7,35920.21,13610.69,8381.98,19.4,0.0,6455.58,2588.31,55401.98,0,Normal
EMP00325,Management,13,81.3,84044.33,39111.85,12592.01,12.5,0.0,18617.9,4663.76,122315.47,0,Normal
EMP00844,Management,24,72.1,74456.69,23186.21,17575.34,12.7,0.0,16365.77,5310.26,102407.21,0,Normal
EMP00174,Engineering,26,47.4,72888.71,22778.67,17375.98,7.5,0.0,18591.22,1848.09,97729.04,0,Normal
EMP00116,Operations,23,55.3,36133.74,14978.21,4926.95,5.3,3385.13,7892.98,2572.24,50754.2,0,Normal
EMP00060,Sales,18,66.4,61306.34,25988.08,8494.57,1.4,10212.28,8763.79,4287.37,93754.76,0,Normal
EMP00783,Sales,1,72.8,44422.14,19802.85,8611.12,4.7,0.0,4589.14,2796.42,67407.9,0,Normal
EMP00070,Management,29,,119789.41,45261.96,18297.53,6.6,11314.38,16579.86,9258.93,176236.46,0,Normal
EMP01092,Finance,5,55.0,66622.7,21852.08,10347.09,4.1,0.0,19374.09,1780.96,80227.63,0,Normal
EMP00705,Engineering,29,81.1,70652.08,25778.53,17404.45,3.6,0.0,10966.26,3124.52,102128.79,0,Normal
EMP01279,Engineering,28,70.7,49758.83,21944.05,10821.25,1.4,0.0,9690.86,2917.69,70568.66,0,Normal
EMP01104,Management,10,47.9,60721.03,28898.37,13591.2,3.3,7809.07,15202.11,2826.46,94869.66,0,Normal
EMP00169,Engineering,23,81.4,40483.66,14027.64,5057.96,0.6,0.0,10515.81,1172.65,48108.52,0,Normal
EMP01494,Engineering,14,80.3,67366.97,32167.31,13543.55,1.8,0.0,12986.06,2997.56,98231.03,0,Normal
EMP01334,Management,16,55.2,105985.38,52626.82,11751.48,2.6,0.0,25002.12,2940.9,145004.05,0,Normal
EMP01062,Management,19,79.9,68344.25,21828.68,13738.08,3.0,12014.82,7121.81,4542.43,106183.77,0,Normal
EMP00136,Sales,27,67.1,41109.99,18932.31,7030.44,0.7,0.0,5244.8,863.0,61234.72,0,Normal
EMP00611,Engineering,22,44.6,55523.23,20818.12,8295.55,11.0,6818.35,12324.7,1318.51,83537.87,0,Normal
EMP01547,HR,25,78.9,56757.4,22702.96,8513.61,17.3,236823.77,11351.48,2837.87,319813.73,1,bonus_abuse
EMP01304,HR,14,84.7,29336.36,12890.54,3559.3,3.4,1903.32,5059.31,2103.24,41462.07,0,Normal
EMP00343,Engineering,15,68.3,45181.61,16099.26,10411.2,8.7,4647.6,4742.35,2142.46,73139.99,0,Normal
EMP00423,Engineering,13,93.7,42810.14,13859.43,4901.94,15.2,5364.96,8051.32,2024.68,62960.91,0,Normal
EMP00079,Sales,2,70.9,47120.85,23382.48,10323.72,7.2,0.0,7911.53,1284.91,74811.27,0,Normal
EMP00810,Engineering,22,79.8,68605.24,34241.82,7204.48,5.2,4097.46,9876.42,4394.38,103222.71,0,Normal
EMP01193,Sales,28,61.0,48152.12,23418.69,10931.39,6.0,4644.98,6008.23,1225.66,82621.85,0,Normal
EMP00414,Finance,11,75.0,35077.6,16825.93,5312.64,0.5,4991.9,8849.02,1714.64,51808.84,0,Normal
EMP00622,Engineering,13,41.3,54002.73,21061.7,10765.32,5.1,0.0,9730.24,1099.91,77581.61,0,Normal
EMP00731,Engineering,27,73.9,61555.41,18635.07,9435.99,14.4,0.0,12495.5,1837.24,83603.71,0,Normal
EMP00998,Engineering,16,71.8,51187.42,20714.54,8364.18,15.2,0.0,14726.23,2167.29,70666.83,0,Normal
EMP00905,Sales,19,52.1,44388.26,19075.99,8654.68,3.1,4777.47,4512.95,1334.91,72338.57,0,Normal
EMP00788,Sales,1,76.8,41736.63,15497.62,6380.37,17.7,0.0,5634.42,1712.83,63193.04,0,Normal
EMP01316,Finance,23,,57937.19,20264.02,7619.76,6.0,0.0,16110.18,4111.86,68857.9,0,Normal
EMP00430,Engineering,3,51.5,56033.73,24192.2,6733.29,2.7,0.0,5728.88,4322.74,78325.95,0,Normal
EMP00765,Engineering,24,72.9,79888.99,28311.93,17056.06,2.7,0.0,22831.42,4800.97,99646.78,0,Normal
EMP01545,Sales,9,81.8,32751.57,13100.63,4912.74,20.2,3275.16,6550.31,1637.58,182190.89,1,net_salary_inconsistency
EMP00125,Engineering,19,71.3,45568.13,14441.14,11223.96,7.4,0.0,10576.66,3110.65,60707.21,0,Normal
EMP01346,Sales,10,46.6,34571.31,13538.32,4096.62,3.7,0.0,6976.5,1005.35,45423.59,0,Normal
EMP01274,Engineering,25,62.9,52907.75,24463.97,11654.2,0.2,0.0,14308.76,3243.09,71573.27,0,Normal
EMP00260,Engineering,15,75.5,61094.03,21544.78,11702.83,1.5,6081.55,14937.02,2102.82,84242.48,0,Normal
EMP00514,Operations,26,48.0,27620.72,9564.4,3749.33,2.5,0.0,3863.31,892.58,36825.92,0,Normal
EMP00495,HR,22,73.1,40369.39,18688.37,7689.84,0.6,0.0,10247.26,1616.99,55110.43,0,Normal
EMP01457,Finance,4,73.5,41924.09,15738.75,7624.42,4.2,0.0,5369.0,3287.89,58281.13,0,Normal
EMP00487,Engineering,8,50.6,52754.27,22291.8,7550.54,19.1,0.0,8165.01,3830.53,80047.38,0,Normal
EMP00352,Operations,18,48.6,33450.72,10563.33,7069.99,4.6,3036.63,7813.65,2161.79,45587.79,0,Normal
EMP01627,Management,25,41.4,0.0,18866.43,2084.53,0.0,33114.87,0.0,0.0,54065.83,1,ghost_employee
EMP01650,Management,15,53.3,66091.24,26436.5,9913.69,4.3,6609.12,-2341.35,-992.61,115048.81,1,negative_deduction
EMP01464,Finance,13,55.2,65515.05,26249.85,7069.5,0.8,0.0,9101.74,3152.85,87071.17,0,Normal
EMP00276,HR,14,100.0,39978.06,19256.91,4754.08,12.6,0.0,11529.47,2426.71,54755.28,0,Normal
EMP00515,Engineering,24,45.3,74384.51,29789.91,9942.04,11.7,0.0,13767.55,4857.95,103650.01,0,Normal
EMP01044,Finance,18,60.4,35774.0,14701.19,4460.48,7.3,0.0,3656.3,2519.27,51208.38,0,Normal
EMP00887,Finance,15,63.9,50002.28,18393.89,5802.98,2.5,2803.79,12368.07,2016.01,63790.79,0,Normal
EMP01111,Operations,13,46.7,37781.41,14495.89,4060.71,8.8,3558.91,7159.9,964.04,54889.95,0,Normal
EMP01236,Sales,4,42.3,28953.19,13222.27,6033.92,1.6,0.0,4412.33,923.72,43307.63,0,Normal
EMP00409,Management,16,73.6,51874.17,22395.76,8857.2,4.5,0.0,6627.19,2493.61,76194.77,0,Normal
EMP01660,HR,13,52.9,32163.74,12865.5,,280.8,3216.37,6432.75,1608.19,129700.28,1,impossible_overtime
EMP01447,Finance,1,51.5,43347.81,13119.03,8695.96,0.9,0.0,7379.7,1679.74,56469.11,0,Normal
EMP00074,Operations,3,52.0,55637.67,27030.33,12338.82,6.0,0.0,5789.43,1928.8,90418.21,0,Normal
EMP00110,Engineering,5,44.3,69833.12,32162.49,11662.76,20.7,12030.64,13242.16,2860.84,123138.0,0,Normal
EMP01246,Finance,13,66.2,64745.07,20231.95,10128.65,1.6,0.0,15833.56,4746.82,75496.47,0,Normal
EMP01565,Finance,6,68.6,58645.72,23458.29,8796.86,24.0,5864.57,11729.14,2932.29,9529.93,1,net_salary_inconsistency
EMP00549,HR,5,97.3,37071.56,18281.82,3981.27,2.8,4364.23,6790.89,2631.07,55250.05,0,Normal
EMP00799,Finance,22,64.4,61616.62,25966.91,11876.16,9.9,0.0,15795.37,2410.93,86972.18,0,Normal
EMP01074,Engineering,20,73.0,65711.17,22876.3,9343.65,1.1,6680.47,12936.46,3031.68,89321.1,0,Normal
EMP01038,Operations,9,95.4,35153.18,13063.9,5497.01,4.1,0.0,6450.3,1695.3,46919.69,0,Normal
EMP01031,Engineering,2,43.1,35822.51,12871.83,8498.04,1.4,4506.46,4062.47,1895.84,56210.7,0,Normal
EMP01023,Management,29,85.5,76752.95,24530.36,16895.07,2.7,13834.61,16277.46,4422.12,113256.22,0,Normal
EMP00052,Operations,2,67.4,29456.76,12691.99,4589.73,19.8,2641.11,5862.91,1602.08,47382.51,0,Normal
EMP01209,Sales,21,53.3,31951.28,14442.01,4666.9,0.1,0.0,5778.79,1670.1,43641.25,0,Normal
EMP00077,Operations,19,92.1,48421.61,16576.03,11004.82,10.3,0.0,7854.39,3621.68,69202.1,0,Normal
EMP00248,Management,26,47.5,107024.01,49182.5,21953.82,0.3,0.0,19984.01,3930.18,154547.15,0,Normal
EMP01375,Engineering,9,43.8,49991.6,22183.45,11896.44,7.4,3739.88,6027.32,1816.44,83435.78,0,Normal
EMP00186,Finance,5,89.1,33666.12,11023.29,7432.68,5.9,6461.86,4264.7,944.92,55236.49,0,Normal
EMP00271,Operations,11,86.6,37459.25,18135.82,7135.31,19.0,0.0,6067.87,2371.72,60963.22,0,Normal
EMP01539,Sales,2,90.9,46627.31,18650.92,6994.1,3.3,4662.73,-1718.99,-139.01,80235.59,1,negative_deduction
EMP00531,Operations,2,42.9,39693.55,13070.58,4519.8,13.1,0.0,10031.61,1969.91,50157.27,0,Normal
EMP00124,Engineering,2,41.0,66480.43,25572.83,14324.01,10.0,0.0,15668.02,4492.36,92449.43,0,Normal
EMP00252,Sales,23,43.0,47006.07,22046.98,8099.27,3.7,8969.34,9672.02,1321.94,76758.22,0,Normal
EMP00916,Sales,3,73.8,39155.34,17497.47,6295.38,0.4,0.0,8313.59,935.03,53846.4,0,Normal
EMP01351,Operations,28,78.4,38854.93,16288.38,4779.62,2.0,0.0,7702.14,2075.38,50873.94,0,Normal
EMP00708,Operations,19,90.7,44013.64,18513.46,8668.33,0.6,4205.86,6924.75,2317.5,66406.62,0,Normal
EMP00585,Finance,4,97.8,39799.12,12128.44,5709.55,11.2,0.0,5367.14,1857.14,54591.74,0,Normal
EMP00211,HR,2,88.5,36789.38,12472.82,7068.27,20.2,0.0,6682.58,812.84,55802.04,0,Normal
EMP01296,Engineering,11,76.5,72846.95,30658.56,10575.65,7.8,0.0,16436.93,2548.25,100422.91,0,Normal
EMP01387,Operations,13,54.9,23979.06,10433.71,3611.76,1.1,3205.15,6120.12,837.68,34519.16,0,Normal
EMP01271,Finance,7,61.7,56210.67,20559.87,9082.23,3.2,0.0,14197.19,3659.85,69682.05,0,Normal
EMP00345,Sales,25,64.9,40468.34,12223.74,9799.53,0.8,3164.87,5192.48,1193.59,59573.92,0,Normal
EMP00583,HR,24,79.0,38490.37,12802.04,6994.48,17.1,4877.32,3985.33,2812.42,62536.95,0,Normal
EMP01392,Engineering,7,74.3,32440.91,14780.38,6472.73,17.1,5274.2,6884.67,2245.58,55038.65,0,Normal
EMP01161,Operations,25,57.5,38516.01,17331.13,8905.48,7.0,0.0,9622.19,2691.04,54967.0,0,Normal
EMP00627,HR,28,84.8,35835.54,16143.68,6638.19,2.2,0.0,6562.95,877.85,51915.72,0,Normal
EMP00661,Sales,22,85.9,40818.69,15486.55,7994.11,0.3,0.0,4984.61,914.39,58515.15,0,Normal
EMP00068,Operations,24,41.0,33823.98,13139.22,5639.4,5.8,3165.8,8626.1,1817.6,47163.88,0,Normal
EMP00399,Operations,4,64.0,46941.51,18709.19,11537.13,12.6,0.0,11516.96,3084.08,68131.76,0,Normal
EMP00317,Sales,26,50.3,40911.47,18596.48,,16.0,3966.52,10600.82,1793.85,62128.12,0,Normal
EMP00142,Sales,18,65.1,50928.38,20014.95,11567.47,19.7,7198.72,14024.85,3941.5,81149.01,0,Normal
EMP00354,Engineering,29,61.3,32601.56,11482.59,3546.03,2.8,0.0,6137.49,766.33,41582.15,0,Normal
EMP00807,Management,8,81.3,76447.91,29724.53,14988.92,3.8,0.0,11206.84,3305.61,109372.37,0,Normal
EMP01212,HR,7,96.0,34161.99,11681.28,6204.37,10.0,0.0,7159.47,1671.02,46419.84,0,Normal
EMP01666,HR,7,43.9,46822.1,18728.84,7023.31,6.8,4682.21,-4951.92,-276.86,85470.15,1,negative_deduction
EMP01510,HR,7,64.4,58445.97,23378.39,8766.9,19.6,29222.99,2922.3,1168.92,126462.48,1,duplicate_manipulation
EMP01641,Operations,11,65.7,27952.91,11181.16,4192.94,4.4,13976.45,1397.65,559.06,56499.81,1,duplicate_manipulation
EMP00262,Management,1,93.3,99305.13,47083.92,13650.65,9.4,,17857.88,7435.96,143497.12,0,Normal
EMP00669,Engineering,2,44.9,53816.94,17826.34,6700.38,4.7,0.0,9611.26,1213.13,69890.58,0,Normal
EMP00416,Sales,13,85.9,41679.23,15227.88,7201.53,5.3,0.0,6212.79,3077.47,56889.32,0,Normal
EMP01091,Management,21,66.2,77704.12,34066.27,11371.04,7.5,0.0,18314.29,1643.75,108646.96,0,Normal
EMP01625,Management,9,49.7,59758.61,23903.44,8963.79,18.6,311787.37,11951.72,2987.93,399893.97,1,bonus_abuse
EMP00902,Engineering,21,47.8,53351.54,16661.11,5873.61,3.9,5852.29,5891.98,3431.53,74365.71,0,Normal
EMP01218,Finance,13,87.4,35413.48,16048.39,4913.05,1.0,0.0,5036.07,2337.39,49333.46,0,Normal
EMP00185,Sales,5,42.1,50545.99,23289.62,6552.45,3.3,3404.34,5287.97,2486.13,77582.07,0,Normal
EMP01319,Engineering,3,99.4,38936.73,17720.15,4022.06,0.8,0.0,4459.67,2623.02,53888.28,0,Normal
EMP00353,Finance,28,66.7,42114.95,16364.17,5653.92,2.1,3177.82,7828.49,2641.15,57670.36,0,Normal
EMP00846,Sales,23,64.9,43919.64,18319.65,10771.25,1.5,4378.0,5423.74,1326.99,71255.43,0,Normal
EMP00351,HR,26,75.0,30008.18,11042.84,5001.94,0.7,0.0,5594.89,730.36,39924.64,0,Normal
EMP00491,HR,22,80.4,42057.43,15600.5,5272.92,7.9,2598.27,5135.56,2860.73,60647.71,0,Normal
EMP01444,Sales,10,96.7,31293.0,14768.08,,0.2,0.0,7633.39,857.28,44554.84,0,Normal
EMP01001,Engineering,16,71.2,41662.5,13166.23,8742.16,5.4,0.0,4843.51,1243.87,59592.67,0,Normal
EMP01472,Operations,23,68.6,38705.48,14812.71,4973.28,9.4,0.0,7744.93,2705.21,51452.25,0,Normal
EMP00746,Operations,1,91.7,38581.74,15434.84,7740.07,20.0,0.0,5702.28,1988.42,61300.03,0,Normal
EMP00238,Engineering,8,73.7,43340.63,15417.5,6495.2,13.2,2452.46,7473.47,1876.89,63718.83,0,Normal
EMP01628,Engineering,10,51.1,47612.02,19044.81,7141.8,15.7,23806.01,2380.6,952.24,101279.69,1,duplicate_manipulation
EMP01294,Finance,22,84.7,42126.64,18707.46,9495.84,8.2,0.0,5509.95,1020.82,67037.66,0,Normal
EMP01121,Operations,18,80.8,21193.55,6464.88,3921.42,4.4,0.0,3287.91,1099.35,28066.82,0,Normal
EMP00427,Sales,12,42.1,43587.97,18262.03,4616.15,4.1,2277.22,9186.87,2941.95,58289.96,0,Normal
